,s1,s2,p-value
207,FAST,MU,0.0016787128368550895
139,CTAS,VRTX,0.00168675720229161
367,GOOGL,TTWO,0.0017257349849510908
368,GOOGL,TTWO,0.0017257349849510908
9,ABNB,LRCX,0.0018830962843403333
26,ADI,MDLZ,0.0020315832457598977
447,MCHP,MNST,0.0020673294711290365
521,TTD,VRSK,0.0021700351058185166
22,ADI,CCEP,0.0023635916727753905
466,MNST,NFLX,0.002422340803231352
71,AMAT,LIN,0.002753960153251791
331,GFS,SBUX,0.0028211187523006194
44,ADSK,KLAC,0.0030381195244908983
45,ADSK,KLAC,0.0030381195244908983
489,NXPI,WDAY,0.0031193250502758664
488,NXPI,WDAY,0.0031193250502758664
173,DASH,NXPI,0.0032047400318486
86,ANSS,MDLZ,0.003277988806444177
66,AMAT,AVGO,0.003386589061943193
67,AMAT,AVGO,0.003386589061943193
84,ANSS,CCEP,0.003579276051592315
374,IDXX,MDLZ,0.0037134179664669387
350,GFS,ZS,0.0038199437884425254
349,GFS,ZS,0.0038199437884425254
202,FANG,REGN,0.004021864641827444
472,MRNA,TTWO,0.004173476127853502
74,AMAT,MAR,0.004277820798891719
41,ADSK,FAST,0.00433246004468056
93,AVGO,LRCX,0.004413941063565852
92,AVGO,LRCX,0.004413941063565852
477,NFLX,PCAR,0.00453937203442493
512,PYPL,WDAY,0.004596693107685836
206,FAST,MAR,0.005014106644076044
518,SNPS,VRTX,0.005151075406314702
429,LRCX,NXPI,0.005274276425605814
430,LRCX,NXPI,0.005274276425605814
505,PYPL,ROP,0.005276247043197024
147,CTSH,INTC,0.005304194357854585
148,CTSH,INTC,0.005304194357854585
136,CTAS,NFLX,0.0053901393285934835
285,GFS,INTC,0.005412960183015494
284,GFS,INTC,0.005412960183015494
116,CEG,FANG,0.0054477402193288775
165,DASH,FAST,0.005554500267702673
480,NFLX,VRTX,0.005734194553851758
199,EXC,TMUS,0.005745330587441965
507,PYPL,SNPS,0.005785839548414102
533,VRTX,WDAY,0.0058200639671671505
172,DASH,MU,0.005937219658305727
55,ADSK,REGN,0.0061866891422330825
335,GFS,TEAM,0.0062320963493643165
336,GFS,TEAM,0.0062320963493643165
456,MDB,TTWO,0.006326786853254813
510,PYPL,VRSK,0.00636858267249799
105,BKNG,WDAY,0.006374750579035225
198,EXC,REGN,0.00660563883490495
42,ADSK,INTU,0.006636669214762785
43,ADSK,INTU,0.006636669214762785
47,ADSK,LRCX,0.00675872038254206
48,ADSK,LRCX,0.00675872038254206
487,NXPI,VRSK,0.006764741192269916
56,ADSK,TMUS,0.0069119581136829296
107,CCEP,ISRG,0.007103575270760549
379,ILMN,INTU,0.007184188767954982
40,ADSK,FANG,0.007494401580148351
135,CTAS,KLAC,0.007674381439662093
23,ADI,IDXX,0.007684074759741336
20,ADI,ANSS,0.007742761603560427
19,ADI,ANSS,0.007742761603560427
77,AMAT,NXPI,0.007986658853992332
78,AMAT,NXPI,0.007986658853992332
445,MAR,WDAY,0.008082789539592405
496,PANW,TTWO,0.008220647039274769
178,DDOG,MRVL,0.008265127520418336
177,DDOG,MRVL,0.008265127520418336
80,AMD,FAST,0.008734096177876976
438,LULU,ROP,0.008831072948814859
389,ILMN,SNPS,0.008879752503292832
8,ABNB,KLAC,0.00897155811247995
441,LULU,WDAY,0.009030385886192746
76,AMAT,NVDA,0.009193871980343327
75,AMAT,NVDA,0.009193871980343327
440,LULU,VRTX,0.009464115138699608
370,HON,REGN,0.009556856381466939
281,GFS,HON,0.009667921528996822
516,ROP,WDAY,0.009780055212472629
515,ROP,WDAY,0.009780055212472629
522,TTD,WBA,0.009884040181493314
332,GFS,SIRI,0.009987426564177964
509,PYPL,TTWO,0.009997579232250179
437,LULU,PANW,0.010082766022531414
316,GFS,ON,0.010146182004697076
315,GFS,ON,0.010146182004697076
204,FANG,XEL,0.010216943421699978
411,KDP,NVDA,0.010804118904835269
279,GFS,GOOG,0.010906085910684895
280,GFS,GOOGL,0.010965335582162642
444,MAR,ROP,0.011242762279455414
443,MAR,NXPI,0.011551386712167384
63,AEP,PYPL,0.011720362979062518
375,IDXX,MNST,0.011809093203501396
399,ISRG,NXPI,0.011920445827109086
446,MCHP,MDLZ,0.013124496165921465
38,ADSK,CSX,0.013896136634863014
201,EXC,WBD,0.013972138233035178
299,GFS,MDB,0.014210118289985672
298,GFS,MDB,0.014210118289985672
404,KDP,LIN,0.014360099989492356
497,PANW,VRTX,0.014504717316557673
300,GFS,MDLZ,0.014755239428391949
406,KDP,META,0.014759888255156575
398,ISRG,MNST,0.014823479422285315
128,CSX,FANG,0.014857362715115606
102,AVGO,WDAY,0.01489510557556286
101,AVGO,WDAY,0.01489510557556286
526,TTWO,WBA,0.01528706452849521
325,GFS,QCOM,0.015292940187204545
326,GFS,QCOM,0.015292940187204545
205,FAST,LRCX,0.015388747355775155
448,MCHP,NFLX,0.015452986369408991
409,KDP,MSFT,0.015516976406849963
442,MAR,MU,0.015588408347771083
479,NFLX,ROST,0.015602106506673541
140,CTSH,DASH,0.015698358535277405
471,MRNA,TTD,0.01587652308769093
303,GFS,MNST,0.01600526707408357
341,GFS,TTWO,0.01615347706881167
393,INTU,PANW,0.016250721706646733
394,INTU,PANW,0.016250721706646733
386,ILMN,ODFL,0.01631986963111667
357,GOOG,MRNA,0.01691575927715847
536,WBD,XEL,0.01701523896540174
390,ILMN,TTWO,0.017061358742731913
365,GOOGL,MRNA,0.01715173166003027
420,KLAC,PCAR,0.017180448188269554
155,CTSH,MAR,0.017204691875589727
122,COST,INTU,0.017223884976259055
57,ADSK,VRTX,0.01728498242608237
503,PEP,TXN,0.01736271328308785
508,PYPL,TTD,0.017704105476845325
414,KDP,PYPL,0.017741918675024292
317,GFS,ORLY,0.017846709456743153
27,ADI,MNST,0.01797887044935319
2,AAPL,TTD,0.01861050089388796
1,AAPL,TTD,0.01861050089388796
200,EXC,VRTX,0.018610746450991582
499,PANW,WDAY,0.01868656104194374
498,PANW,WDAY,0.01868656104194374
405,KDP,LRCX,0.01925939464091668
401,ISRG,VRTX,0.01944247731241721
402,ISRG,VRTX,0.01944247731241721
137,CTAS,PCAR,0.019551131649053734
138,CTAS,PCAR,0.019551131649053734
79,AMAT,PCAR,0.019681472310024394
338,GFS,TSLA,0.019740377918527882
396,INTU,WBA,0.019812737137810323
70,AMAT,FAST,0.01995579900869782
158,CTSH,MRVL,0.020099993919109282
159,CTSH,MRVL,0.020099993919109282
305,GFS,MRVL,0.0202425231509608
306,GFS,MRVL,0.0202425231509608
362,GOOGL,MDB,0.020291669310878478
473,MSFT,PANW,0.0205563301934044
474,MSFT,PANW,0.0205563301934044
310,GFS,MU,0.020616277871164313
309,GFS,MU,0.020616277871164313
422,LIN,NFLX,0.020718598542082932
54,ADSK,PDD,0.02080511467207151
50,ADSK,MU,0.020824556008756826
49,ADSK,MU,0.020824556008756826
452,MCHP,ROST,0.020953942490517408
114,CCEP,NVDA,0.021142502638108355
490,NXPI,XEL,0.02118674328191105
469,MNST,WDAY,0.021392829614941256
354,GOOG,MDB,0.021403040173276773
69,AMAT,CCEP,0.021405187051355558
11,ABNB,MAR,0.02141663255140704
10,ABNB,MAR,0.02141663255140704
330,GFS,ROST,0.02147254110415952
156,CTSH,META,0.021487704966481617
188,EA,INTC,0.021859259788632276
12,ABNB,META,0.02187413790924851
366,GOOGL,PANW,0.021900561380531872
358,GOOG,PANW,0.02217591815759509
449,MCHP,ORLY,0.022273866652075217
500,PAYX,ZS,0.0223121227281204
290,GFS,KHC,0.0223796516395132
112,CCEP,MCHP,0.022583079969372283
125,CSCO,PYPL,0.02258658688453021
511,PYPL,VRTX,0.022829901400049712
481,NXPI,PCAR,0.02291618381170122
524,TTWO,VRSK,0.022953578278988734
119,CHTR,DXCM,0.02308549134861437
322,GFS,PDD,0.023124352960925517
39,ADSK,CTAS,0.023435166363622337
427,LRCX,NVDA,0.02357313730280985
428,LRCX,NVDA,0.02357313730280985
337,GFS,TMUS,0.023600393486450773
463,META,MSFT,0.023703925182427907
327,GFS,REGN,0.02382785514977009
130,CSX,FAST,0.023836782026936308
129,CSX,FAST,0.023836782026936308
460,MELI,ORLY,0.0244498124170999
459,MELI,ORLY,0.0244498124170999
470,MRNA,PANW,0.024501373035182617
397,ISRG,MDLZ,0.024616225980527498
36,ADSK,CRWD,0.024745389439337632
37,ADSK,CRWD,0.024745389439337632
320,GFS,PAYX,0.024789497158416326
91,ASML,CCEP,0.024986190096135737
149,CTSH,INTU,0.025117136741451246
150,CTSH,INTU,0.025117136741451246
111,CCEP,LRCX,0.025132168859615833
18,ADBE,TTWO,0.025217821953562414
343,GFS,VRTX,0.02524682844085468
157,CTSH,MRNA,0.025395260239417537
462,MELI,REGN,0.025403703327242736
302,GFS,META,0.025492576235285835
96,AVGO,NXPI,0.025587780170597506
95,AVGO,NXPI,0.025587780170597506
321,GFS,PCAR,0.025596405335736615
51,ADSK,ORLY,0.025619670180471905
106,CCEP,IDXX,0.02571664321395044
450,MCHP,PCAR,0.02572696205827186
7,ABNB,FAST,0.025930676076652927
187,EA,ILMN,0.02595957281777938
348,GFS,XEL,0.02602916192607437
287,GFS,INTU,0.02646489000966533
286,GFS,INTU,0.02646489000966533
167,DASH,LRCX,0.026695856244130737
94,AVGO,MAR,0.026775417206398117
81,AMD,PANW,0.026779488450100076
82,AMD,PANW,0.026779488450100076
127,CSGP,WBD,0.026904296614392774
132,CSX,MAR,0.027229368607659354
308,GFS,MSFT,0.027355921446801056
307,GFS,MSFT,0.027355921446801056
34,ADSK,CEG,0.02763093766347122
387,ILMN,PANW,0.027784543942033436
87,ANSS,MNST,0.027917345989543846
208,FTNT,KDP,0.027977868152391002
380,ILMN,LRCX,0.028051381745450146
412,KDP,NXPI,0.028227992316782247
293,GFS,LIN,0.028245964755294634
318,GFS,PANW,0.028317398345784416
319,GFS,PANW,0.028317398345784416
342,GFS,VRSK,0.02861190273617922
31,ADSK,AMAT,0.02880349324378947
30,ADSK,AMAT,0.02880349324378947
296,GFS,LULU,0.028938841940533522
504,PYPL,REGN,0.029054565412387746
142,CTSH,DDOG,0.029196827822473827
141,CTSH,DDOG,0.029196827822473827
333,GFS,SNPS,0.02943281443058839
334,GFS,SNPS,0.02943281443058839
378,IDXX,ROST,0.02951936058549419
531,TXN,ZS,0.029528584653486206
532,TXN,ZS,0.029528584653486206
190,EA,MRNA,0.029627655597633105
168,DASH,MAR,0.029752678023923545
289,GFS,KDP,0.029919559795941263
85,ANSS,CPRT,0.03009181092773302
121,COST,DASH,0.030119036811456643
312,GFS,NVDA,0.030647340333851178
313,GFS,NVDA,0.030647340333851178
467,MNST,ODFL,0.030708961106572143
304,GFS,MRNA,0.03142083038480734
506,PYPL,ROST,0.0314819586138221
297,GFS,MAR,0.03164508074646276
400,ISRG,PCAR,0.031657308788598286
514,REGN,ROST,0.03176842960584851
210,FTNT,SIRI,0.031783286102801615
384,ILMN,NFLX,0.031801512704791014
328,GFS,ROP,0.03182918834471037
329,GFS,ROP,0.03182918834471037
361,GOOG,WBA,0.03188408283668011
314,GFS,ODFL,0.03188487953498913
416,KDP,SNPS,0.03189276096101194
344,GFS,WBA,0.03191858920906352
68,AMAT,BKNG,0.032220271491896185
513,PYPL,XEL,0.03223309706370925
363,GOOGL,META,0.032249656390551724
364,GOOGL,META,0.032249656390551724
15,ABNB,PANW,0.0324284406670905
46,ADSK,LIN,0.03257635713871172
291,GFS,KLAC,0.03276532835023794
292,GFS,KLAC,0.03276532835023794
492,ODFL,PCAR,0.03278576717413295
491,ODFL,PCAR,0.03278576717413295
123,COST,MU,0.03300291326550903
197,EXC,ORLY,0.033066582492544204
65,AEP,VRSK,0.033187286299065706
369,GOOGL,WBA,0.0333272401172422
311,GFS,NFLX,0.03356901536813054
295,GFS,LRCX,0.03381933729071551
294,GFS,LRCX,0.03381933729071551
495,ODFL,WBA,0.03383522767441441
355,GOOG,META,0.03386750219105457
356,GOOG,META,0.03386750219105457
181,DXCM,MNST,0.03406126428705217
195,EA,WBD,0.034187174642584986
194,EA,WBD,0.034187174642584986
99,AVGO,ROP,0.034244972513180254
100,AVGO,ROP,0.034244972513180254
478,NFLX,REGN,0.03424563397619332
175,DDOG,INTC,0.034332798144057326
174,DDOG,INTC,0.034332798144057326
171,DASH,MSFT,0.03439229097458862
0,AAPL,MRNA,0.03442631874272957
6,ABNB,COST,0.034544615533584073
108,CCEP,KDP,0.03454499875719187
109,CCEP,KDP,0.03454499875719187
117,CEG,NFLX,0.03470173294245635
110,CCEP,LIN,0.03486471795700065
388,ILMN,ROP,0.0352907872695528
457,MDLZ,MELI,0.03554643498977034
485,NXPI,SNPS,0.03555099624589396
484,NXPI,SNPS,0.03555099624589396
436,LULU,MELI,0.03563411289981552
435,LULU,MELI,0.03563411289981552
421,KLAC,VRTX,0.03578920267076847
62,AEP,NFLX,0.035832415639311
120,CMCSA,MDB,0.03590823932973199
203,FANG,VRTX,0.0359741971327916
288,GFS,ISRG,0.036194157950882815
32,ADSK,AVGO,0.03631018202967289
33,ADSK,AVGO,0.03631018202967289
301,GFS,MELI,0.03644993308193553
72,AMAT,LRCX,0.03695578594988664
73,AMAT,LRCX,0.03695578594988664
528,TXN,VRTX,0.03709618833517827
115,CDNS,VRTX,0.03747655242719952
403,KDP,KLAC,0.0378996124173872
126,CSGP,ORLY,0.03808801647643156
415,KDP,ROP,0.038249226363988864
160,CTSH,NXPI,0.03827358782977968
161,CTSH,NXPI,0.03827358782977968
486,NXPI,TTWO,0.03860391356132997
3,AAPL,TTWO,0.038672504008849855
209,FTNT,MDLZ,0.0388097004473815
170,DASH,META,0.038881481458775485
169,DASH,META,0.038881481458775485
347,GFS,WDAY,0.03893485544998706
346,GFS,WDAY,0.03893485544998706
383,ILMN,MSFT,0.03915092083837126
60,ADSK,WDAY,0.0393794681625591
59,ADSK,WDAY,0.0393794681625591
439,LULU,VRSK,0.03941432869848946
153,CTSH,LRCX,0.03953856635203221
154,CTSH,LRCX,0.03953856635203221
191,EA,MRVL,0.039776033361567216
453,MCHP,VRTX,0.03984749491274035
283,GFS,ILMN,0.039858545649951706
451,MCHP,PYPL,0.03988494420951456
196,EXC,FANG,0.03990316837628545
345,GFS,WBD,0.03997827376178676
53,ADSK,PANW,0.040234058679132524
52,ADSK,PANW,0.040234058679132524
381,ILMN,LULU,0.04024172394668276
385,ILMN,NVDA,0.04030625756301041
535,WBD,WDAY,0.04044478242452827
131,CSX,KLAC,0.04053170984957634
64,AEP,TTD,0.0405340826644877
89,ANSS,NVDA,0.04058092327968201
88,ANSS,NVDA,0.04058092327968201
410,KDP,MU,0.04062185321152239
468,MNST,ROP,0.04083302270654824
339,GFS,TTD,0.04106670216083494
340,GFS,TTD,0.04106670216083494
376,IDXX,ORLY,0.04111094943737533
5,ABNB,AVGO,0.04120788882117209
458,MDLZ,WDAY,0.04150552987267551
282,GFS,IDXX,0.04154462506383588
482,NXPI,ROP,0.04156607785532313
483,NXPI,ROP,0.04156607785532313
162,CTSH,PANW,0.04176679083296057
163,CTSH,PANW,0.04176679083296057
21,ADI,BKNG,0.04196067401003602
182,EA,FAST,0.0420262368311765
151,CTSH,KLAC,0.04203505118232721
152,CTSH,KLAC,0.04203505118232721
113,CCEP,NFLX,0.042073914395720696
408,KDP,MNST,0.042117150655895316
407,KDP,MNST,0.042117150655895316
189,EA,LULU,0.0425921129095975
493,ODFL,PYPL,0.042643734753133274
423,LIN,PCAR,0.0426514398910779
134,CSX,NXPI,0.04273430109129086
395,INTU,VRTX,0.043055268251902507
193,EA,PANW,0.043109346956009445
434,LRCX,VRTX,0.04320304576095067
118,CHTR,CSGP,0.04320781783304659
83,ANSS,BKNG,0.04350635457570273
455,MDB,MRVL,0.043559862881079985
454,MDB,MRVL,0.043559862881079985
520,TMUS,WBD,0.04400180936435891
519,TMUS,WBD,0.04400180936435891
527,TXN,VRSK,0.04414952808036463
372,IDXX,LIN,0.04432347338107406
192,EA,MSFT,0.04439564510322996
184,EA,GOOG,0.04448090523707376
183,EA,GOOG,0.04448090523707376
382,ILMN,MAR,0.04463068293021028
13,ABNB,MRNA,0.044754426931519764
417,KDP,TTD,0.04479930941560543
16,ADBE,GOOG,0.04492426346080733
90,ANSS,SIRI,0.044933820101862025
529,TXN,WDAY,0.045031359047142984
530,TXN,WDAY,0.045031359047142984
425,LRCX,MSFT,0.045178725718243336
426,LRCX,MSFT,0.045178725718243336
180,DLTR,WBA,0.04537433689218798
475,MSFT,VRTX,0.04539069462378163
166,DASH,KLAC,0.04546734963350721
17,ADBE,MRNA,0.04550553151554636
186,EA,GOOGL,0.04551131937615142
185,EA,GOOGL,0.04551131937615142
534,WBA,WDAY,0.045589954245512175
377,IDXX,PCAR,0.04612567330471466
104,AZN,MNST,0.04632850395242163
431,LRCX,PCAR,0.04643724654708945
176,DDOG,MRNA,0.046559813938455936
494,ODFL,VRTX,0.04672872825744389
324,GFS,PYPL,0.04676666911448778
164,CTSH,WBA,0.04678137615297843
391,ILMN,WDAY,0.04692079211017357
124,CSCO,MDLZ,0.046984707109649464
133,CSX,MU,0.04703221622765457
143,CTSH,FAST,0.04709301949317471
419,KDP,WDAY,0.04725029490912323
517,ROST,WDAY,0.047261014486233044
432,LRCX,ROP,0.04758885025017471
433,LRCX,ROP,0.04758885025017471
461,MELI,PCAR,0.047662343765199934
29,ADP,WBD,0.04784170837663505
418,KDP,VRSK,0.047997104036086445
98,AVGO,PANW,0.04815636826040231
97,AVGO,PANW,0.04815636826040231
501,PCAR,VRTX,0.04816767686047149
28,ADI,ORLY,0.048404844563822005
502,PEP,SIRI,0.04883012386714282
525,TTWO,VRTX,0.048938739792680826
465,META,TTWO,0.04899834430658794
464,META,TTWO,0.04899834430658794
413,KDP,ODFL,0.04902905235630611
25,ADI,MCHP,0.04919936418960659
24,ADI,MCHP,0.04919936418960659
14,ABNB,NVDA,0.04962149535847535
179,DLTR,ILMN,0.04966300384666582
103,AZN,MDLZ,0.049682120123808814
392,INTU,MAR,0.04969404459928568
523,TTD,XEL,0.04972594538862566
58,ADSK,WBA,0.04988882681940809
145,CTSH,GFS,0.04990036935086278
144,CTSH,GFS,0.04990036935086278
146,CTSH,GOOG,0.049945645923506546
61,AEP,DLTR,0.04995810352392759
